service_id,date,exception_type
16658,20191115,1
16658,20191118,1
16658,20191119,1
16658,20191120,1
16658,20191121,1
16658,20191122,1
16658,20191123,1
16658,20191125,1
16658,20191126,1
16658,20191127,1
16658,20191128,1
16658,20191129,1
16658,20191130,1
16658,20191007,2
16658,20191109,2
16658,20191111,2
16658,20191116,2
16658,20191101,2
16658,20191102,2
16659,20191102,2
16659,20191109,2
16659,20191116,2
16660,20191109,2
16660,20191111,2
16660,20191116,2
16660,20191101,2
16660,20191102,2
16661,20191111,2
16661,20191101,2
16662,20191102,2
16662,20191109,2
16662,20191116,2
16663,20191111,2
16663,20191101,2
16664,20191111,2
16664,20191101,2
16665,20191111,2
16665,20191101,2
16666,20191102,2
16666,20191109,2
16666,20191116,2
7639,20190922,2
7639,20191103,2
7639,20191110,2
7639,20191117,2
16667,20191102,2
16667,20191109,2
16667,20191116,2
16668,20190922,1
16668,20191111,2
16668,20191101,2
16669,20191111,2
16669,20191101,2
16670,20191111,2
16670,20191101,2
16671,20191111,2
16671,20191101,2
16673,20191111,2
16673,20191101,2
16674,20191111,2
16674,20191101,2
16677,20191111,2
16677,20191101,2
16678,20191111,2
16678,20191101,2
16679,20191101,1
16679,20191111,1
16681,20191111,2
16681,20191101,2
16683,20191101,1
16683,20191111,1
16684,20191101,1
16684,20191111,1
16687,20191111,2
16688,20191111,2
16688,20191101,2
16689,20191101,1
16689,20191111,1
16691,20191101,1
16691,20191111,1
16692,20191111,2
16692,20191101,2
16693,20191101,1
16693,20191111,1
16694,20191111,2
16694,20191101,2
16695,20191111,2
16695,20191101,2
16696,20191111,2
16696,20191101,2
16697,20191111,2
16697,20191101,2
16698,20191111,2
16698,20191101,2
16699,20191101,2
16700,20190929,1
16700,20191006,1
16700,20191117,1
9879,20191112,2
9879,20191031,2
9761,20191012,2
9761,20191102,2
9761,20191123,2
11438,20190902,1
11438,20190903,1
11438,20190904,1
11438,20190905,1
11438,20190906,1
11438,20191101,1
11439,20191111,2
11439,20191021,2
11439,20191022,2
11439,20191023,2
11439,20191024,2
11439,20191025,2
11439,20191028,2
11439,20191029,2
11439,20191030,2
11439,20191031,2
11439,20191101,2
11785,20191019,1
11785,20191026,1
11785,20191109,1
11785,20191116,1
11785,20190907,1
11785,20191130,1
4256,20191013,2
4256,20191103,2
11711,20191031,1
11711,20191112,1
11711,20191104,1
11711,20191110,1
11711,20191118,1
11711,20191124,1
11711,20191125,1
11711,20191022,2
11711,20191023,2
11711,20191024,2
11711,20191105,2
11711,20191106,2
11711,20191107,2
11711,20191119,2
11711,20191120,2
11711,20191121,2
10070,20190902,1
10070,20190903,1
10070,20190904,1
10070,20190905,1
10070,20190906,1
10070,20191014,1
10070,20191015,1
10070,20191016,1
10070,20191017,1
10070,20191018,1
10070,20191021,1
10070,20191022,1
10070,20191023,1
10070,20191024,1
10070,20191025,1
10070,20191104,1
10070,20191105,1
10070,20191106,1
10070,20191107,1
10070,20191108,1
10070,20191112,1
10070,20191113,1
10070,20191114,1
10070,20191115,1
10070,20190909,1
10070,20190910,1
10070,20190911,1
10070,20190912,1
10070,20190913,1
10070,20190914,1
10070,20190916,1
10070,20190917,1
10070,20190918,1
10070,20190919,1
10070,20190920,1
10070,20190921,1
10070,20191007,1
10070,20191008,1
10070,20191009,1
10070,20191010,1
10070,20191011,1
10070,20191012,1
10070,20191028,1
10070,20191029,1
10070,20191030,1
10070,20191031,1
10070,20191101,1
10070,20191102,1
10070,20191118,1
10070,20191119,1
10070,20191120,1
10070,20191121,1
10070,20191122,1
10070,20191123,1
10070,20191125,1
10070,20191126,1
10070,20191127,1
10070,20191128,1
10070,20191129,1
10070,20191111,2
4882,20191111,1
9878,20191112,1
9878,20191031,1
9878,20191021,1
9878,20191025,1
9878,20191028,1
9878,20191104,1
9878,20191108,1
9878,20191115,1
9878,20191118,1
9878,20191122,1
9878,20191125,1
9878,20191129,1
9878,20191111,2
9878,20191101,2
11702,20191111,2
11702,20191021,2
11702,20191022,2
11702,20191023,2
11702,20191024,2
11702,20191025,2
11702,20191028,2
11702,20191029,2
11702,20191030,2
11702,20191031,2
11702,20191101,2
3803,20190901,1
3803,20190907,1
3804,20191014,1
3804,20191015,1
3804,20191016,1
3804,20191017,1
3804,20191018,1
3804,20191019,1
3804,20191021,1
3804,20191022,1
3804,20191023,1
3804,20191024,1
3804,20191025,1
3804,20191026,1
3804,20191104,1
3804,20191105,1
3804,20191106,1
3804,20191107,1
3804,20191108,1
3804,20191109,1
3804,20191111,1
3804,20191112,1
3804,20191113,1
3804,20191114,1
3804,20191115,1
3804,20191116,1
3804,20190909,1
3804,20190910,1
3804,20190911,1
3804,20190912,1
3804,20190913,1
3804,20190914,1
3804,20190915,1
3804,20190916,1
3804,20190917,1
3804,20190918,1
3804,20190919,1
3804,20190920,1
3804,20190921,1
3804,20190922,1
3804,20191007,1
3804,20191008,1
3804,20191009,1
3804,20191010,1
3804,20191011,1
3804,20191012,1
3804,20191013,1
3804,20191028,1
3804,20191029,1
3804,20191030,1
3804,20191031,1
3804,20191101,1
3804,20191102,1
3804,20191103,1
3804,20191118,1
3804,20191119,1
3804,20191120,1
3804,20191121,1
3804,20191122,1
3804,20191123,1
3804,20191124,1
3804,20191125,1
3804,20191126,1
3804,20191127,1
3804,20191128,1
3804,20191129,1
3804,20191130,1
6872,20191111,2
11784,20190914,1
11784,20190921,1
11784,20191012,1
11784,20191102,1
11784,20191123,1
5389,20191111,1
5389,20191020,1
5389,20191027,1
5389,20191103,1
5389,20191110,1
5389,20191117,1
5389,20191124,1
4553,20190921,1
4553,20191012,1
4553,20191102,1
4553,20190914,1
4553,20191123,1
4341,20191101,1
4341,20191111,1
4759,20191101,1
9760,20190921,1
9760,20191012,1
9760,20191102,1
9760,20191123,1
9760,20190914,1
3791,20191028,2
3790,20191028,1
3790,20191102,1
3790,20191111,1
3790,20191123,1
3790,20191007,1
3790,20191008,1
3790,20191009,1
3790,20191010,1
3790,20191011,1
3790,20191012,1
3790,20191013,1
3790,20190923,1
3790,20190924,1
3790,20190925,1
3790,20190926,1
3790,20190927,1
3790,20190929,1
3790,20190930,1
3790,20191001,1
3790,20191002,1
3790,20191003,1
3790,20191004,1
3790,20191006,1
11670,20190902,1
11670,20190903,1
11670,20190904,1
11670,20190905,1
11670,20190906,1
11670,20191111,1
11670,20190901,1
11670,20190908,1
11670,20191020,1
11670,20191027,1
11670,20191110,1
11670,20191117,1
11670,20191101,1
11670,20190914,1
11670,20190915,1
11670,20190921,1
11670,20190922,1
11670,20191012,1
11670,20191013,1
11670,20191102,1
11670,20191103,1
11670,20191123,1
11670,20191124,1
4257,20191101,1
4257,20190915,1
3788,20191111,2
3788,20191028,2
3788,20191029,2
3788,20191030,2
3788,20191031,2
3788,20191021,2
3788,20191022,2
3788,20191023,2
3788,20191024,2
3788,20191025,2
16701,20190929,1
16701,20191006,1
16701,20191117,1
11778,20191031,1
11813,20190902,1
11813,20190903,1
11813,20190904,1
11813,20190905,1
11813,20190906,1
11813,20191014,1
11813,20191015,1
11813,20191016,1
11813,20191017,1
11813,20191018,1
11813,20191104,1
11813,20191105,1
11813,20191106,1
11813,20191107,1
11813,20191108,1
11813,20191112,1
11813,20191113,1
11813,20191114,1
11813,20191115,1
11813,20190909,1
11813,20190910,1
11813,20190911,1
11813,20190912,1
11813,20190913,1
11813,20190914,1
11813,20190916,1
11813,20190917,1
11813,20190918,1
11813,20190919,1
11813,20190920,1
11813,20190921,1
11813,20191007,1
11813,20191008,1
11813,20191009,1
11813,20191010,1
11813,20191011,1
11813,20191012,1
11813,20191101,1
11813,20191102,1
11813,20191118,1
11813,20191119,1
11813,20191120,1
11813,20191121,1
11813,20191122,1
11813,20191123,1
11813,20191125,1
11813,20191126,1
11813,20191127,1
11813,20191128,1
11813,20191129,1
11813,20191111,2
11813,20191028,2
11813,20191029,2
11813,20191030,2
11813,20191031,2
12188,20191014,1
12188,20191015,1
12188,20191016,1
12188,20191017,1
12188,20191018,1
12188,20191104,1
12188,20191105,1
12188,20191106,1
12188,20191107,1
12188,20191108,1
12188,20191112,1
12188,20191113,1
12188,20191114,1
12188,20191115,1
12188,20190910,1
12188,20190911,1
12188,20190912,1
12188,20190913,1
12188,20190914,1
12188,20190916,1
12188,20190917,1
12188,20190918,1
12188,20190919,1
12188,20190920,1
12188,20190921,1
12188,20191007,1
12188,20191008,1
12188,20191009,1
12188,20191010,1
12188,20191011,1
12188,20191012,1
12188,20191101,1
12188,20191102,1
12188,20191118,1
12188,20191119,1
12188,20191120,1
12188,20191121,1
12188,20191122,1
12188,20191123,1
12188,20191125,1
12188,20191126,1
12188,20191127,1
12188,20191128,1
12188,20191129,1
12188,20191111,2
12188,20191028,2
12188,20191029,2
12188,20191030,2
12188,20191031,2
9432,20191101,1
9432,20191012,1
9432,20191013,1
9432,20191102,1
9432,20191103,1
9432,20191123,1
9432,20191124,1
9432,20191130,1
9432,20191111,1
9432,20190928,1
9432,20191005,1
9432,20191019,1
9432,20191026,1
9432,20191109,1
9432,20191116,1
4752,20191111,1
9152,20191111,1
9152,20191101,1
9152,20191013,1
9152,20191103,1
9152,20191124,1
11776,20191021,1
11776,20191022,1
11776,20191023,1
11776,20191024,1
11776,20191028,1
11776,20191029,1
11776,20191030,1
11776,20191104,1
11776,20191105,1
11776,20191106,1
11776,20191107,1
11776,20191112,1
11776,20191113,1
11776,20191114,1
11776,20191118,1
11776,20191119,1
11776,20191120,1
11776,20191121,1
11776,20191125,1
11776,20191126,1
11776,20191127,1
11776,20191128,1
11776,20191111,2
11776,20191031,2
16702,20191111,2
16702,20191101,2
16702,20190930,2
16702,20191001,2
16702,20191002,2
16702,20191003,2
16702,20191004,2
16703,20191111,2
16703,20190930,2
16703,20191001,2
16703,20191002,2
16703,20191003,2
16703,20191004,2
16704,20190930,2
16704,20191001,2
16704,20191002,2
16704,20191003,2
16704,20191004,2
16705,20191111,2
16705,20191101,2
16705,20190930,2
16705,20191001,2
16705,20191002,2
16705,20191003,2
16705,20191004,2
9831,20190916,1
9831,20190917,1
9831,20190918,1
9831,20190919,1
9831,20190920,1
9831,20190923,1
9831,20190924,1
9831,20190925,1
9831,20190926,1
9831,20190927,1
9831,20190930,1
9831,20191001,1
9831,20191002,1
9831,20191003,1
9831,20191004,1
9831,20191125,1
9831,20191126,1
9831,20191127,1
9831,20191128,1
16706,20191111,2
16706,20191101,2
16706,20190930,2
16706,20191001,2
16706,20191002,2
16706,20191003,2
16706,20191004,2
16707,20191111,2
16707,20191101,2
16707,20190930,2
16707,20191001,2
16707,20191002,2
16707,20191003,2
16707,20191004,2
16708,20191111,2
16708,20191101,2
16708,20190930,2
16708,20191001,2
16708,20191002,2
16708,20191003,2
16708,20191004,2
16709,20191111,2
16709,20191101,2
16709,20190930,2
16709,20191001,2
16709,20191002,2
16709,20191003,2
16709,20191004,2
16710,20191111,2
16710,20191101,2
16710,20190930,2
16710,20191001,2
16710,20191002,2
16710,20191003,2
16710,20191004,2
16711,20191101,1
16712,20191111,2
16712,20191031,2
16713,20191031,1
16713,20191111,1
16713,20191025,1
16713,20191108,1
16713,20191122,1
16713,20191129,1
16713,20191124,1
9808,20190906,1
9808,20190913,1
16714,20191101,1
16715,20191111,2
16715,20191101,2
16715,20190930,2
16715,20191001,2
16715,20191002,2
16715,20191003,2
16715,20191004,2
16716,20191101,1
16716,20191111,1
16717,20191111,2
16717,20191101,2
16717,20190930,2
16717,20191001,2
16717,20191002,2
16717,20191003,2
16717,20191004,2
16718,20191101,1
16718,20191111,1
16719,20190930,2
16719,20191001,2
16719,20191002,2
16719,20191003,2
16719,20191004,2
16720,20191101,1
16720,20191111,1
16721,20191111,2
16721,20191101,2
16721,20190930,2
16721,20191001,2
16721,20191002,2
16721,20191003,2
16721,20191004,2
16722,20191111,2
16722,20191101,2
16722,20190930,2
16722,20191001,2
16722,20191002,2
16722,20191003,2
16722,20191004,2
16723,20191111,1
16724,20191111,2
16724,20191101,2
16724,20190930,2
16724,20191001,2
16724,20191002,2
16724,20191003,2
16724,20191004,2
16725,20191031,1
16725,20191101,2
16726,20191111,2
16726,20191101,2
16726,20190930,2
16726,20191001,2
16726,20191002,2
16726,20191003,2
16726,20191004,2
16727,20191111,2
16727,20191101,2
16727,20190930,2
16727,20191001,2
16727,20191002,2
16727,20191003,2
16727,20191004,2
16728,20191101,1
16729,20191111,1
16730,20191111,2
16730,20191101,2
16730,20190930,2
16730,20191001,2
16730,20191002,2
16730,20191003,2
16730,20191004,2
16731,20191111,2
16731,20191101,2
16731,20190930,2
16731,20191001,2
16731,20191002,2
16731,20191003,2
16731,20191004,2
16732,20191111,2
16732,20191101,2
16732,20190930,2
16732,20191001,2
16732,20191002,2
16732,20191003,2
16732,20191004,2
10990,20191004,2
16733,20191111,2
16733,20191101,2
16733,20190930,2
16733,20191001,2
16733,20191002,2
16733,20191003,2
16733,20191004,2
16734,20191111,2
16734,20191101,2
16734,20190930,2
16734,20191001,2
16734,20191002,2
16734,20191003,2
16734,20191004,2
16735,20191101,1
16735,20191111,1
16736,20191111,2
16736,20191101,2
16736,20190930,2
16736,20191001,2
16736,20191002,2
16736,20191003,2
16736,20191004,2
16737,20191111,2
16737,20191101,2
16738,20191111,2
16738,20191101,2
16739,20191111,2
16739,20191101,2
16740,20191111,2
16740,20191101,2
16741,20191111,2
16741,20191101,2
16742,20191111,2
16742,20190923,2
16742,20190924,2
16742,20190925,2
16742,20190926,2
16742,20190927,2
16742,20190930,2
16742,20191001,2
16742,20191002,2
16742,20191003,2
16742,20191004,2
16742,20191007,2
16742,20191008,2
16742,20191009,2
16742,20191010,2
16742,20191011,2
16742,20191118,2
16742,20191119,2
16742,20191120,2
16742,20191121,2
16742,20191122,2
16743,20191101,2
16744,20191111,2
16744,20191101,2
16746,20191101,1
16746,20191111,1
16748,20190923,2
16748,20190924,2
16748,20190925,2
16748,20190926,2
16748,20190927,2
16748,20190930,2
16748,20191001,2
16748,20191002,2
16748,20191003,2
16748,20191004,2
16748,20191007,2
16748,20191008,2
16748,20191009,2
16748,20191010,2
16748,20191011,2
16748,20191118,2
16748,20191119,2
16748,20191120,2
16748,20191121,2
16748,20191122,2
16749,20191111,2
16749,20191101,2
16750,20191101,1
16751,20191111,2
16751,20191101,2
16753,20191101,1
16753,20191111,1
16754,20191101,2
16755,20190923,2
16755,20190924,2
16755,20190925,2
16755,20190926,2
16755,20190927,2
16755,20190930,2
16755,20191001,2
16755,20191002,2
16755,20191003,2
16755,20191004,2
16755,20191007,2
16755,20191008,2
16755,20191009,2
16755,20191010,2
16755,20191011,2
16756,20191111,2
16756,20190923,2
16756,20190924,2
16756,20190925,2
16756,20190926,2
16756,20190927,2
16756,20190930,2
16756,20191001,2
16756,20191002,2
16756,20191003,2
16756,20191004,2
16756,20191007,2
16756,20191008,2
16756,20191009,2
16756,20191010,2
16756,20191011,2
16756,20191118,2
16756,20191119,2
16756,20191120,2
16756,20191121,2
16756,20191122,2
16756,20191125,2
16756,20191126,2
16756,20191127,2
16756,20191128,2
16756,20191129,2
16757,20191111,2
16757,20191101,2
16758,20191111,2
16759,20191118,2
16759,20191119,2
16759,20191120,2
16759,20191121,2
16759,20191122,2
16760,20191111,2
16760,20191101,2
16761,20191111,2
16761,20191101,2
16762,20191111,2
16763,20191111,1
16764,20191023,2
16764,20191030,2
16764,20191120,2
16765,20191101,1
16765,20191111,1
16766,20191111,2
16766,20191101,2
16767,20191111,2
16767,20191101,2
16768,20191111,2
16768,20191101,2
16769,20191111,2
16769,20191101,2
7790,20191101,2
7790,20191111,2
7790,20191112,2
7790,20191113,2
7790,20191114,2
7790,20191115,2
16772,20191111,2
16772,20191101,2
16773,20191111,2
16773,20191101,2
10600,20191031,2
16774,20191111,2
16774,20191101,2
16775,20191101,2
16776,20191111,2
16776,20191101,2
16779,20191111,2
16779,20191101,2
16780,20191111,2
16780,20191101,2
16782,20191111,2
16782,20191101,2
16783,20191111,2
16783,20191101,2
16784,20191111,2
16784,20191101,2
16788,20191111,2
16788,20191101,2
16789,20191111,2
16789,20191101,2
16790,20191111,2
16790,20191101,2
16791,20191101,1
16792,20191111,2
16792,20191101,2
16793,20191111,2
16793,20191101,2
16794,20191111,2
16794,20191101,2
16795,20191111,1
16796,20191101,1
16797,20191111,1
16798,20191111,2
16798,20191101,2
16799,20191111,2
16800,20191111,2
16800,20191101,2
8999,20191110,1
8999,20191031,1
16801,20191101,1
16801,20191111,1
16802,20191111,2
16802,20191101,2
16803,20191101,1
16803,20191111,1
16804,20191111,2
16804,20191101,2
16805,20191111,2
16805,20191101,2
16806,20191111,2
16806,20191101,2
16807,20191111,2
16807,20191101,2
16808,20191111,2
16808,20191101,2
16809,20191111,2
16809,20191101,2
16811,20191111,2
16811,20191101,2
16812,20191111,2
16812,20191101,2
16813,20191111,2
16813,20191101,2
16814,20191111,2
16814,20191101,2
16815,20191111,2
16815,20191101,2
16816,20191111,2
16816,20191101,2
16818,20191111,2
16818,20191101,2
16819,20191111,2
16819,20191101,2
16820,20191111,2
16820,20191101,2
16821,20191111,2
16821,20191101,2
115,20191112,1
115,20191111,2
5031,20190916,2
5031,20190923,2
4917,20190903,1
4917,20190904,1
4917,20190905,1
4917,20190906,1
4917,20190910,1
4917,20190911,1
4917,20190912,1
4917,20190913,1
16823,20191101,1
16823,20191103,1
16824,20191111,2
16824,20191101,2
5029,20191104,2
5029,20191101,2
5029,20191111,2
5029,20191112,2
16825,20191111,2
16825,20191101,2
16826,20191031,1
16826,20191101,2
16827,20191112,2
16827,20191101,2
16828,20191111,2
16828,20191031,2
16829,20191111,2
16829,20191031,2
16830,20191101,1
5384,20190930,2
5384,20191001,2
5384,20191002,2
5384,20191003,2
5384,20191004,2
5384,20191007,2
5384,20191008,2
5384,20191009,2
5384,20191010,2
5384,20191011,2
16832,20191111,1
16832,20191027,1
16832,20191103,1
16833,20191111,2
16833,20191101,2
16834,20191111,2
16834,20191101,2
16835,20191112,1
16835,20191111,2
16836,20191031,1
16836,20191101,2
16837,20191026,1
16837,20191101,1
16837,20191102,1
16837,20191103,1
16837,20191122,2
16837,20191115,2
16837,20191117,2
16837,20191027,2
16837,20191129,2
16838,20191112,1
16838,20191111,2
16839,20191112,2
16839,20191101,2
16840,20191126,1
16840,20191127,1
16840,20191128,1
16840,20191129,1
16840,20191116,1
16840,20191123,1
16840,20191130,1
16841,20191031,1
16841,20191101,2
3929,20190901,1
16842,20191111,2
16842,20191101,2
16843,20191111,2
16843,20191031,2
6495,20190902,1
6495,20190903,1
6495,20190904,1
6495,20190905,1
6495,20190906,1
6495,20190909,1
6495,20190910,1
6495,20190911,1
6495,20190912,1
6495,20190913,1
6495,20191014,1
6495,20191015,1
6495,20191016,1
6495,20191017,1
6495,20191018,1
16844,20191103,1
16844,20191111,2
5058,20191019,2
16845,20191102,1
16845,20191108,2
16845,20191110,2
7570,20190901,1
16846,20191111,1
16846,20191027,1
16846,20191103,1
16847,20191111,2
16847,20191101,2
16848,20191111,2
16848,20191031,2
16849,20191111,1
16849,20191117,2
16849,20191110,2
16850,20191031,1
16850,20191101,2
16851,20191111,2
16851,20191101,2
16852,20191111,2
16852,20191101,2
16853,20191111,2
16853,20191101,2
16854,20191111,2
16854,20191101,2
16855,20191111,2
16855,20191101,2
16856,20191111,2
16856,20191101,2
4537,20191118,2
4537,20191119,2
4537,20191120,2
4537,20191125,2
4537,20191126,2
4537,20191127,2
11361,20191118,2
11361,20191119,2
11361,20191120,2
11361,20191007,2
11361,20191008,2
11361,20191009,2
11361,20191010,2
11361,20191011,2
11361,20191125,2
11361,20191126,2
11361,20191127,2
16861,20191111,2
16861,20191101,2
16862,20191111,2
16862,20191101,2
16866,20191111,2
16866,20191101,2
16868,20191111,2
16868,20191101,2
16870,20191111,2
16870,20191101,2
9224,20191111,2
9224,20191031,2
9224,20191101,2
16874,20191101,1
16874,20191111,1
11052,20190901,1
11052,20190902,1
11052,20190903,1
11052,20190904,1
11052,20190905,1
11052,20190906,1
11052,20190907,1
11052,20190908,1
11052,20190909,1
11052,20190910,1
11052,20190911,1
11052,20190912,1
11052,20190913,1
11052,20190914,1
11052,20190915,1
11052,20190916,1
11052,20190917,1
11052,20190918,1
11052,20190919,1
11052,20190920,1
11052,20190921,1
11052,20190922,1
11052,20190923,1
11052,20190924,1
11052,20190925,1
11052,20190926,1
11052,20190927,1
11052,20190928,1
11052,20190929,1
11052,20191111,2
11052,20191101,2
3920,20190902,1
3920,20190903,1
3920,20190904,1
3920,20190905,1
3920,20190906,1
3920,20190907,1
3920,20190908,1
3920,20190909,1
3920,20190910,1
3920,20190911,1
3920,20190912,1
3920,20190913,1
3920,20190914,1
3920,20190915,1
3920,20190916,1
3920,20190917,1
3920,20190918,1
3920,20190919,1
3920,20190920,1
3920,20190921,1
3920,20190922,1
3920,20190923,1
3920,20190924,1
3920,20190925,1
3920,20190926,1
3920,20190927,1
3920,20190928,1
3920,20190929,1
3920,20191101,2
3920,20191111,2
9892,20190902,1
9892,20190903,1
9892,20190904,1
9892,20190905,1
9892,20190906,1
9892,20190907,1
9892,20190908,1
9892,20190909,1
9892,20190910,1
9892,20190911,1
9892,20190912,1
9892,20190913,1
9892,20190914,1
9892,20190915,1
9892,20190916,1
9892,20190917,1
9892,20190918,1
9892,20190919,1
9892,20190920,1
9892,20190921,1
9892,20190922,1
9892,20190923,1
9892,20190924,1
9892,20190925,1
9892,20190926,1
9892,20190927,1
9892,20190928,1
9892,20190929,1
9892,20191111,2
9892,20191101,2
16876,20191111,2
16876,20191101,2
16877,20191112,1
16877,20191111,2
16879,20191111,2
16879,20191101,2
16880,20191025,2
16880,20191101,2
16881,20191111,1
16882,20191101,1
16883,20191101,1
16884,20191101,1
16885,20191111,2
16885,20191101,2
16887,20191111,2
16887,20191101,2
16887,20191007,2
16887,20191008,2
16887,20191009,2
16887,20191010,2
16887,20191011,2
16887,20191014,2
16887,20191015,2
16887,20191016,2
16887,20191017,2
16887,20191018,2
16888,20191111,2
16888,20191101,2
16889,20191111,2
16889,20191101,2
16890,20191111,1
16891,20191111,2
16891,20191101,2
16891,20190930,2
16891,20191001,2
16891,20191002,2
16891,20191003,2
16891,20191004,2
16892,20191111,2
16892,20191101,2
9770,20191028,1
9770,20191029,1
9770,20191030,1
9770,20191031,1
9770,20191021,1
9770,20191022,1
9770,20191023,1
9770,20191024,1
9770,20191025,1
9770,20191104,1
9770,20191105,1
9770,20191106,1
9770,20191107,1
9770,20191108,1
9770,20191112,1
9770,20191113,1
9770,20191114,1
9770,20191115,1
9770,20191118,1
9770,20191119,1
9770,20191120,1
9770,20191121,1
9770,20191122,1
9770,20191125,1
9770,20191126,1
9770,20191127,1
9770,20191128,1
9770,20191129,1
9770,20191111,2
16894,20191111,2
16894,20191101,2
16895,20191111,2
16895,20191101,2
16896,20191111,2
16896,20191101,2
16896,20191007,2
16896,20191008,2
16896,20191009,2
16896,20191010,2
16896,20191011,2
16896,20191014,2
16896,20191015,2
16896,20191016,2
16896,20191017,2
16896,20191018,2
16897,20191101,1
16898,20191101,1
16899,20191101,1
16899,20191111,1
16900,20191101,2
16901,20191111,2
16901,20191101,2
16902,20191101,2
16903,20191111,2
16903,20191101,2
16904,20191101,2
16905,20191111,2
16905,20191101,2
16906,20191111,2
16906,20191101,2
16907,20191111,1
16908,20191111,2
16908,20191101,2
16909,20191101,2
16910,20191111,2
16910,20191101,2
16911,20191111,2
16911,20191101,2
16912,20191111,2
16912,20191101,2
16913,20191101,1
16913,20191111,1
16914,20191111,1
16915,20191111,2
16915,20191101,2
16915,20191007,2
16915,20191008,2
16915,20191009,2
16915,20191010,2
16915,20191011,2
16915,20191014,2
16915,20191015,2
16915,20191016,2
16915,20191017,2
16915,20191018,2
16916,20191111,2
16916,20191101,2
16916,20191007,2
16916,20191008,2
16916,20191009,2
16916,20191010,2
16916,20191011,2
16916,20191014,2
16916,20191015,2
16916,20191016,2
16916,20191017,2
16916,20191018,2
16917,20191101,1
16918,20191111,2
16918,20191101,2
16920,20191101,1
16921,20191111,2
16921,20191101,2
16922,20191101,2
16923,20191111,2
16923,20191101,2
16924,20191111,2
16924,20191101,2
16925,20191101,2
16926,20191111,1
16927,20191111,2
16927,20191101,2
16928,20191101,2
16929,20191111,2
16929,20191101,2
16930,20191111,2
16930,20191101,2
16931,20191111,2
16931,20191101,2
16931,20191007,2
16931,20191008,2
16931,20191009,2
16931,20191010,2
16931,20191011,2
16931,20191014,2
16931,20191015,2
16931,20191016,2
16931,20191017,2
16931,20191018,2
16932,20191101,1
16933,20190930,2
16933,20191001,2
16933,20191002,2
16933,20191003,2
16933,20191004,2
16934,20191111,2
16934,20191101,2
16934,20191007,2
16934,20191008,2
16934,20191009,2
16934,20191010,2
16934,20191011,2
16934,20191014,2
16934,20191015,2
16934,20191016,2
16934,20191017,2
16934,20191018,2
16935,20191111,1
16936,20191101,1
16937,20191111,1
16938,20191101,1
16939,20191111,2
16939,20191101,2
16939,20191007,2
16939,20191008,2
16939,20191009,2
16939,20191010,2
16939,20191011,2
16939,20191014,2
16939,20191015,2
16939,20191016,2
16939,20191017,2
16939,20191018,2
16940,20191111,2
16940,20191101,2
16941,20191111,2
16941,20191101,2
16942,20191111,2
16942,20191101,2
16943,20191111,2
16943,20191021,2
16943,20191022,2
16943,20191024,2
16943,20191025,2
16943,20191028,2
16943,20191029,2
16943,20191031,2
16943,20191101,2
16944,20191111,2
16944,20191021,2
16944,20191022,2
16944,20191024,2
16944,20191025,2
16944,20191028,2
16944,20191029,2
16944,20191031,2
16944,20191101,2
16945,20191023,2
16945,20191030,2
16946,20191111,2
16946,20191101,2
16947,20191026,2
16947,20191102,2
16948,20191111,2
16948,20191021,2
16948,20191022,2
16948,20191023,2
16948,20191024,2
16948,20191025,2
16948,20191028,2
16948,20191029,2
16948,20191030,2
16948,20191031,2
16948,20191101,2
16949,20191026,2
16949,20191102,2
16950,20191111,2
16950,20191021,2
16950,20191022,2
16950,20191023,2
16950,20191024,2
16950,20191025,2
16950,20191028,2
16950,20191029,2
16950,20191030,2
16950,20191031,2
16950,20191101,2
16951,20191111,2
16951,20191021,2
16951,20191022,2
16951,20191023,2
16951,20191024,2
16951,20191025,2
16951,20191028,2
16951,20191029,2
16951,20191030,2
16951,20191031,2
16951,20191101,2
16952,20191111,2
16952,20191021,2
16952,20191022,2
16952,20191023,2
16952,20191024,2
16952,20191025,2
16952,20191028,2
16952,20191029,2
16952,20191030,2
16952,20191031,2
16952,20191101,2
16953,20191026,2
16953,20191102,2
16954,20191111,2
16954,20191101,2
16956,20191111,2
16956,20191101,2
16957,20191111,2
16957,20191021,2
16957,20191022,2
16957,20191023,2
16957,20191024,2
16957,20191025,2
16957,20191028,2
16957,20191029,2
16957,20191030,2
16957,20191031,2
16957,20191101,2
16958,20191111,2
16958,20191021,2
16958,20191022,2
16958,20191023,2
16958,20191024,2
16958,20191025,2
16958,20191028,2
16958,20191029,2
16958,20191030,2
16958,20191031,2
16958,20191101,2
16959,20191101,1
16959,20191111,1
16961,20191111,2
16961,20191101,2
16962,20191111,2
16962,20191101,2
16963,20191101,1
16963,20191111,1
16965,20191111,2
16965,20191101,2
16967,20191101,1
16967,20191111,1
16968,20191111,2
16968,20191021,2
16968,20191022,2
16968,20191023,2
16968,20191024,2
16968,20191025,2
16968,20191028,2
16968,20191029,2
16968,20191030,2
16968,20191031,2
16968,20191101,2
16969,20191111,2
16969,20191101,2
16970,20191111,2
16970,20191101,2
16971,20191111,2
16971,20191101,2
16972,20191111,2
16972,20191101,2
16973,20191111,2
16973,20191021,2
16973,20191022,2
16973,20191023,2
16973,20191024,2
16973,20191025,2
16973,20191028,2
16973,20191029,2
16973,20191030,2
16973,20191031,2
16973,20191101,2
16974,20191111,2
